iso_code,country,updated,confirmed,deaths
DOM,Dominican Republic,04/03/20,96,3
DOM,Dominican Republic,04/04/20,108,8
DOM,Dominican Republic,04/05/20,90,9
DOM,Dominican Republic,04/06/20,167,5
DOM,Dominican Republic,04/07/20,83,4
DOM,Dominican Republic,04/08/20,128,12
DOM,Dominican Republic,04/09/20,155,10
DOM,Dominican Republic,04/10/20,238,10
DOM,Dominican Republic,04/11/20,271,8
DOM,Dominican Republic,04/12/20,139,9
DOM,Dominican Republic,04/13/20,208,38
DOM,Dominican Republic,04/14/20,200,4
DOM,Dominican Republic,04/15/20,119,6
DOM,Dominican Republic,04/16/20,328,6
DOM,Dominican Republic,04/17/20,141,7
DOM,Dominican Republic,04/18/20,371,4
DOM,Dominican Republic,04/19/20,209,17
DOM,Dominican Republic,04/20/20,345,9
DOM,Dominican Republic,04/21/20,284,9
DOM,Dominican Republic,04/22/20,80,10
DOM,Dominican Republic,04/23/20,256,15
DOM,Dominican Republic,04/24/20,243,5
DOM,Dominican Republic,04/25/20,206,2
DOM,Dominican Republic,04/26/20,177,6
DZA,Algeria,04/01/20,132,9
DZA,Algeria,04/02/20,131,14
DZA,Algeria,04/03/20,139,5
DZA,Algeria,04/04/20,185,42
DZA,Algeria,04/05/20,80,25
DZA,Algeria,04/06/20,69,22
DZA,Algeria,04/07/20,103,21
DZA,Algeria,04/08/20,45,20
DZA,Algeria,04/09/20,104,12
DZA,Algeria,04/10/20,94,30
DZA,Algeria,04/11/20,95,21
DZA,Algeria,04/12/20,64,19
DZA,Algeria,04/13/20,89,18
DZA,Algeria,04/14/20,69,20
DZA,Algeria,04/15/20,87,12
DZA,Algeria,04/16/20,90,11
DZA,Algeria,04/17/20,108,12
DZA,Algeria,04/18/20,150,16
DZA,Algeria,04/19/20,117,3
DZA,Algeria,04/20/20,94,8
DZA,Algeria,04/21/20,89,9
DZA,Algeria,04/22/20,93,8
DZA,Algeria,04/23/20,99,10
DZA,Algeria,04/24/20,97,5
DZA,Algeria,04/25/20,120,8
DZA,Algeria,04/26/20,129,4
ECU,Ecuador,04/01/20,336,17
ECU,Ecuador,04/02/20,456,41
ECU,Ecuador,04/03/20,405,0
ECU,Ecuador,04/04/20,205,25
ECU,Ecuador,04/05/20,97,27
ECU,Ecuador,04/06/20,181,8
ECU,Ecuador,04/07/20,101,11
ECU,Ecuador,04/08/20,248,29
ECU,Ecuador,04/09/20,455,22
ECU,Ecuador,04/10/20,515,30
ECU,Ecuador,04/11/20,2196,25
ECU,Ecuador,04/12/20,96,18
ECU,Ecuador,04/13/20,209,18
ECU,Ecuador,04/14/20,63,22
ECU,Ecuador,04/15/20,74,0
ECU,Ecuador,04/16/20,255,33
ECU,Ecuador,04/17/20,367,15
ECU,Ecuador,04/18/20,225,18
ECU,Ecuador,04/19/20,572,35
ECU,Ecuador,04/20/20,446,18
ECU,Ecuador,04/21/20,660,33
ECU,Ecuador,04/22/20,270,13
ECU,Ecuador,04/23/20,452,17
ECU,Ecuador,04/24/20,333,23
ECU,Ecuador,04/25/20,0,16
ECU,Ecuador,04/26/20,0,0
EGY,Egypt,04/01/20,47,1
EGY,Egypt,04/02/20,54,5
EGY,Egypt,04/03/20,69,6
EGY,Egypt,04/04/20,0,0
EGY,Egypt,04/05/20,206,14
EGY,Egypt,04/06/20,85,5
EGY,Egypt,04/07/20,3,7
EGY,Egypt,04/08/20,249,7
EGY,Egypt,04/09/20,238,18
EGY,Egypt,04/10/20,139,15
EGY,Egypt,04/11/20,95,17
EGY,Egypt,04/12/20,145,11
EGY,Egypt,04/13/20,126,13
EGY,Egypt,04/14/20,125,5
EGY,Egypt,04/15/20,160,14
EGY,Egypt,04/16/20,155,5
EGY,Egypt,04/17/20,168,13
EGY,Egypt,04/18/20,171,9
EGY,Egypt,04/19/20,188,19
EGY,Egypt,04/20/20,112,15
EGY,Egypt,04/21/20,189,11
EGY,Egypt,04/22/20,157,14
EGY,Egypt,04/23/20,0,0
EGY,Egypt,04/24/20,169,12
EGY,Egypt,04/25/20,433,18
EGY,Egypt,04/26/20,227,13
ERI,Eritrea,04/01/20,3,0
ERI,Eritrea,04/02/20,3,0
ERI,Eritrea,04/03/20,4,0
ERI,Eritrea,04/04/20,0,0
ERI,Eritrea,04/05/20,7,0
ERI,Eritrea,04/06/20,0,0
ERI,Eritrea,04/07/20,2,0
ERI,Eritrea,04/08/20,0,0
ERI,Eritrea,04/09/20,2,0
ERI,Eritrea,04/10/20,0,0
ERI,Eritrea,04/11/20,1,0
ERI,Eritrea,04/12/20,0,0
ERI,Eritrea,04/13/20,0,0
ERI,Eritrea,04/14/20,0,0
ERI,Eritrea,04/15/20,1,0
ERI,Eritrea,04/16/20,0,0
ERI,Eritrea,04/17/20,0,0
ERI,Eritrea,04/18/20,0,0
ERI,Eritrea,04/19/20,0,0
ERI,Eritrea,04/20/20,4,0
ERI,Eritrea,04/21/20,0,0
ERI,Eritrea,04/22/20,0,0
ERI,Eritrea,04/23/20,0,0
ERI,Eritrea,04/24/20,0,0
ERI,Eritrea,04/25/20,0,0
ERI,Eritrea,04/26/20,0,0
ESH,Western Sahara,04/26/20,6,0
ESP,Spain,04/01/20,9222,849
ESP,Spain,04/02/20,7719,864
ESP,Spain,04/03/20,8102,950
ESP,Spain,04/04/20,7472,932
ESP,Spain,04/05/20,7026,809
ESP,Spain,04/06/20,6023,674
ESP,Spain,04/07/20,4273,637
ESP,Spain,04/08/20,5478,743
ESP,Spain,04/09/20,6180,757
ESP,Spain,04/10/20,5756,683
ESP,Spain,04/11/20,4576,605
ESP,Spain,04/12/20,4830,510
ESP,Spain,04/13/20,4167,619
ESP,Spain,04/14/20,3477,517
ESP,Spain,04/15/20,3045,567
ESP,Spain,04/16/20,5092,523
ESP,Spain,04/17/20,5183,551
ESP,Spain,04/18/20,5252,348
ESP,Spain,04/19/20,3658,565
ESP,Spain,04/20/20,4218,410
ESP,Spain,04/21/20,4266,399
ESP,Spain,04/22/20,3968,430
ESP,Spain,04/23/20,4211,435
ESP,Spain,04/24/20,4635,440
ESP,Spain,04/25/20,6740,367
EST,Estonia,04/01/20,30,1
EST,Estonia,04/02/20,34,1
EST,Estonia,04/03/20,79,6
EST,Estonia,04/04/20,103,1
EST,Estonia,04/05/20,57,1
EST,Estonia,04/06/20,79,2
EST,Estonia,04/07/20,11,4
EST,Estonia,04/08/20,41,2
EST,Estonia,04/09/20,36,3
EST,Estonia,04/10/20,22,0
EST,Estonia,04/11/20,51,0
EST,Estonia,04/12/20,46,0
EST,Estonia,04/13/20,5,1
EST,Estonia,04/14/20,23,3
EST,Estonia,04/15/20,41,3
EST,Estonia,04/16/20,29,4
EST,Estonia,04/17/20,32,1
EST,Estonia,04/18/20,25,2
EST,Estonia,04/19/20,53,0
EST,Estonia,04/20/20,16,2
EST,Estonia,04/21/20,7,0
EST,Estonia,04/22/20,17,3
EST,Estonia,04/23/20,7,1
EST,Estonia,04/24/20,33,1
EST,Estonia,04/25/20,13,1
EST,Estonia,04/26/20,30,0
ETH,Ethiopia,04/01/20,2,0
ETH,Ethiopia,04/02/20,4,0
ETH,Ethiopia,04/03/20,0,0
ETH,Ethiopia,04/04/20,6,0
ETH,Ethiopia,04/05/20,3,0
ETH,Ethiopia,04/06/20,5,2
ETH,Ethiopia,04/07/20,1,0
ETH,Ethiopia,04/08/20,8,0
ETH,Ethiopia,04/09/20,3,0
ETH,Ethiopia,04/10/20,1,0
ETH,Ethiopia,04/11/20,9,0
ETH,Ethiopia,04/12/20,4,1
ETH,Ethiopia,04/13/20,2,0
ETH,Ethiopia,04/14/20,3,0
ETH,Ethiopia,04/15/20,8,0
ETH,Ethiopia,04/16/20,3,0
ETH,Ethiopia,04/17/20,7,0
ETH,Ethiopia,04/18/20,4,0
ETH,Ethiopia,04/19/20,9,0
ETH,Ethiopia,04/20/20,3,0
ETH,Ethiopia,04/21/20,3,0
ETH,Ethiopia,04/22/20,3,0
ETH,Ethiopia,04/23/20,2,0
ETH,Ethiopia,04/24/20,0,0
ETH,Ethiopia,04/25/20,1,0
ETH,Ethiopia,04/26/20,5,0
FIN,Finland,04/01/20,71,4
FIN,Finland,04/02/20,62,0
FIN,Finland,04/03/20,72,2
FIN,Finland,04/04/20,97,1
FIN,Finland,04/05/20,267,5
FIN,Finland,04/06/20,45,2
FIN,Finland,04/07/20,249,0
FIN,Finland,04/08/20,132,7
FIN,Finland,04/09/20,179,6
FIN,Finland,04/10/20,118,2
FIN,Finland,04/11/20,164,6
FIN,Finland,04/12/20,136,1
FIN,Finland,04/13/20,69,7
FIN,Finland,04/14/20,90,3
FIN,Finland,04/15/20,97,5
FIN,Finland,04/16/20,76,8
FIN,Finland,04/17/20,132,3
FIN,Finland,04/18/20,120,7
FIN,Finland,04/19/20,192,8
FIN,Finland,04/20/20,102,4
FIN,Finland,04/21/20,85,4
FIN,Finland,04/22/20,146,43
FIN,Finland,04/23/20,115,8
FIN,Finland,04/24/20,155,23
FIN,Finland,04/25/20,111,5
FIN,Finland,04/26/20,80,9
FJI,Fiji,04/01/20,0,0
FJI,Fiji,04/02/20,2,0
FJI,Fiji,04/03/20,0,0
FJI,Fiji,04/04/20,5,0
FJI,Fiji,04/05/20,0,0
FJI,Fiji,04/06/20,2,0
FJI,Fiji,04/07/20,0,0
FJI,Fiji,04/08/20,1,0
FJI,Fiji,04/09/20,0,0
FJI,Fiji,04/10/20,0,0
FJI,Fiji,04/11/20,1,0
FJI,Fiji,04/12/20,0,0
FJI,Fiji,04/13/20,0,0
FJI,Fiji,04/14/20,0,0
FJI,Fiji,04/15/20,0,0
FJI,Fiji,04/16/20,0,0
FJI,Fiji,04/17/20,1,0
FJI,Fiji,04/18/20,0,0
FJI,Fiji,04/19/20,0,0
FJI,Fiji,04/20/20,0,0
FJI,Fiji,04/21/20,1,0
FJI,Fiji,04/22/20,0,0
FJI,Fiji,04/23/20,0,0
FJI,Fiji,04/24/20,0,0
FJI,Fiji,04/25/20,0,0
FJI,Fiji,04/26/20,0,0
FLK,Falkland Islands,04/04/20,1,0
FLK,Falkland Islands,04/05/20,0,0
FLK,Falkland Islands,04/06/20,1,0
FLK,Falkland Islands,04/07/20,0,0
FLK,Falkland Islands,04/08/20,3,0
FLK,Falkland Islands,04/09/20,0,0
FLK,Falkland Islands,04/10/20,0,0
FLK,Falkland Islands,04/11/20,0,0
FLK,Falkland Islands,04/12/20,0,0
FLK,Falkland Islands,04/13/20,0,0
FLK,Falkland Islands,04/14/20,0,0
FLK,Falkland Islands,04/15/20,6,0
FLK,Falkland Islands,04/16/20,0,0
FLK,Falkland Islands,04/17/20,0,0
FLK,Falkland Islands,04/18/20,0,0
FLK,Falkland Islands,04/19/20,0,0
FLK,Falkland Islands,04/20/20,0,0
FLK,Falkland Islands,04/21/20,0,0
FLK,Falkland Islands,04/22/20,1,0
FLK,Falkland Islands,04/23/20,0,0
FLK,Falkland Islands,04/24/20,0,0
FLK,Falkland Islands,04/25/20,0,0
FLK,Falkland Islands,04/26/20,1,0
FRA,France,04/01/20,7578,499
FRA,France,04/02/20,4861,509
FRA,France,04/03/20,2116,471
FRA,France,04/04/20,5233,2004
FRA,France,04/05/20,4267,1053
FRA,France,04/06/20,1873,518
FRA,France,04/07/20,3912,833
FRA,France,04/08/20,3777,1417
FRA,France,04/09/20,3881,541
FRA,France,04/10/20,4286,1341
FRA,France,04/11/20,4342,987
FRA,France,04/12/20,3114,635
FRA,France,04/13/20,1613,561
FRA,France,04/14/20,2673,574
FRA,France,04/15/20,5497,762
FRA,France,04/16/20,2633,1438
FRA,France,04/17/20,2641,753
FRA,France,04/18/20,405,761
FRA,France,04/19/20,2569,642
FRA,France,04/20/20,785,395
FRA,France,04/21/20,2051,547
FRA,France,04/22/20,2667,531
FRA,France,04/23/20,1827,544
FRA,France,04/24/20,1653,516
FRA,France,04/25/20,1773,389
FRA,France,04/26/20,1537,369
FRO,Faeroe Islands,04/01/20,1,0
FRO,Faeroe Islands,04/02/20,4,0
FRO,Faeroe Islands,04/03/20,4,0
FRO,Faeroe Islands,04/04/20,2,0
FRO,Faeroe Islands,04/05/20,2,0
FRO,Faeroe Islands,04/06/20,0,0
FRO,Faeroe Islands,04/07/20,2,0
FRO,Faeroe Islands,04/08/20,1,0
FRO,Faeroe Islands,04/09/20,0,0
FRO,Faeroe Islands,04/10/20,0,0
FRO,Faeroe Islands,04/11/20,0,0
FRO,Faeroe Islands,04/12/20,0,0
FRO,Faeroe Islands,04/13/20,0,0
FRO,Faeroe Islands,04/14/20,0,0
FRO,Faeroe Islands,04/15/20,0,0
FRO,Faeroe Islands,04/16/20,0,0
FRO,Faeroe Islands,04/17/20,0,0
FRO,Faeroe Islands,04/18/20,0,0
FRO,Faeroe Islands,04/19/20,0,0
FRO,Faeroe Islands,04/20/20,1,0
FRO,Faeroe Islands,04/21/20,0,0
FRO,Faeroe Islands,04/22/20,0,0
FRO,Faeroe Islands,04/23/20,0,0
FRO,Faeroe Islands,04/24/20,2,0
FRO,Faeroe Islands,04/25/20,0,0
FRO,Faeroe Islands,04/26/20,0,0
GAB,Gabon,04/01/20,9,0
GAB,Gabon,04/02/20,2,0
GAB,Gabon,04/03/20,0,0
GAB,Gabon,04/04/20,3,0
GAB,Gabon,04/05/20,0,0
GAB,Gabon,04/06/20,0,0
GAB,Gabon,04/07/20,0,0
GAB,Gabon,04/08/20,9,0
GAB,Gabon,04/09/20,3,0
GAB,Gabon,04/10/20,11,0
GAB,Gabon,04/11/20,2,0
GAB,Gabon,04/12/20,3,0
GAB,Gabon,04/13/20,8,0
GAB,Gabon,04/14/20,0,0
GAB,Gabon,04/15/20,18,0
GAB,Gabon,04/16/20,12,0
GAB,Gabon,04/17/20,8,0
GAB,Gabon,04/18/20,13,0
GAB,Gabon,04/19/20,1,0
GAB,Gabon,04/20/20,0,0
GAB,Gabon,04/21/20,11,0
GAB,Gabon,04/22/20,36,0
GAB,Gabon,04/23/20,10,0
GAB,Gabon,04/24/20,1,1
GAB,Gabon,04/25/20,5,1
GAB,Gabon,04/26/20,4,0
GBR,United Kingdom,04/01/20,3009,381
GBR,United Kingdom,04/02/20,4324,743
GBR,United Kingdom,04/03/20,4244,389
GBR,United Kingdom,04/04/20,4450,684
GBR,United Kingdom,04/05/20,3735,708
GBR,United Kingdom,04/06/20,5903,621
GBR,United Kingdom,04/07/20,3802,439
GBR,United Kingdom,04/08/20,3634,786
GBR,United Kingdom,04/09/20,5491,938
GBR,United Kingdom,04/10/20,4344,881
GBR,United Kingdom,04/11/20,5195,980
GBR,United Kingdom,04/12/20,8719,917
GBR,United Kingdom,04/13/20,5288,737
GBR,United Kingdom,04/14/20,4342,717
GBR,United Kingdom,04/15/20,5252,778
GBR,United Kingdom,04/16/20,4603,761
GBR,United Kingdom,04/17/20,4617,861
GBR,United Kingdom,04/18/20,5599,847
GBR,United Kingdom,04/19/20,5525,888
GBR,United Kingdom,04/20/20,5850,596
GBR,United Kingdom,04/21/20,4676,449
GBR,United Kingdom,04/22/20,4301,828
GBR,United Kingdom,04/23/20,4451,763
GBR,United Kingdom,04/24/20,4583,638
GBR,United Kingdom,04/25/20,5386,768
GBR,United Kingdom,04/26/20,4913,813
GEO,Georgia,04/01/20,12,0
GEO,Georgia,04/02/20,5,0
GEO,Georgia,04/03/20,6,0
GEO,Georgia,04/04/20,27,0
GEO,Georgia,04/05/20,9,0
GEO,Georgia,04/06/20,17,2
GEO,Georgia,04/07/20,14,0
GEO,Georgia,04/08/20,8,1
GEO,Georgia,04/09/20,15,0
GEO,Georgia,04/10/20,7,0
GEO,Georgia,04/11/20,16,0
GEO,Georgia,04/12/20,8,0
GEO,Georgia,04/13/20,15,0
GEO,Georgia,04/14/20,15,0
GEO,Georgia,04/15/20,28,0
GEO,Georgia,04/16/20,6,0
GEO,Georgia,04/17/20,42,0
GEO,Georgia,04/18/20,22,0
GEO,Georgia,04/19/20,18,1
GEO,Georgia,04/20/20,6,0
GEO,Georgia,04/21/20,8,0
GEO,Georgia,04/22/20,6,0
GEO,Georgia,04/23/20,8,1
GEO,Georgia,04/24/20,9,0
GEO,Georgia,04/25/20,19,0
GEO,Georgia,04/26/20,12,0
GGY,Guernsey,04/01/20,15,0
GGY,Guernsey,04/02/20,18,0
GGY,Guernsey,04/03/20,13,0
GGY,Guernsey,04/04/20,23,2
GGY,Guernsey,04/05/20,22,0
GGY,Guernsey,04/06/20,18,1
GGY,Guernsey,04/07/20,11,1
GGY,Guernsey,04/08/20,1,0
GGY,Guernsey,04/09/20,15,1
GGY,Guernsey,04/10/20,10,0
GGY,Guernsey,04/11/20,9,1
GGY,Guernsey,04/12/20,9,0
GGY,Guernsey,04/13/20,9,0
GGY,Guernsey,04/14/20,1,0
GGY,Guernsey,04/15/20,4,1
GGY,Guernsey,04/16/20,0,0
GGY,Guernsey,04/17/20,11,2
GGY,Guernsey,04/18/20,0,0
GGY,Guernsey,04/19/20,5,0
GGY,Guernsey,04/20/20,0,0
GGY,Guernsey,04/21/20,0,1
GGY,Guernsey,04/22/20,0,0
GGY,Guernsey,04/23/20,4,0
GGY,Guernsey,04/24/20,2,0
GGY,Guernsey,04/25/20,0,1
GGY,Guernsey,04/26/20,0,1
GHA,Ghana,04/01/20,0,0
GHA,Ghana,04/02/20,43,0
GHA,Ghana,04/03/20,9,0
GHA,Ghana,04/04/20,1,0
GHA,Ghana,04/05/20,9,0
GHA,Ghana,04/06/20,0,0
GHA,Ghana,04/07/20,73,0
GHA,Ghana,04/08/20,0,0
GHA,Ghana,04/09/20,26,1
GHA,Ghana,04/10/20,65,0
GHA,Ghana,04/11/20,0,0
GHA,Ghana,04/12/20,30,2
GHA,Ghana,04/13/20,158,0
GHA,Ghana,04/14/20,0,0
GHA,Ghana,04/15/20,70,0
GHA,Ghana,04/16/20,5,0
GHA,Ghana,04/17/20,0,0
GHA,Ghana,04/18/20,0,0
GHA,Ghana,04/19/20,193,1
GHA,Ghana,04/20/20,208,0
GHA,Ghana,04/21/20,0,0
GHA,Ghana,04/22/20,0,0
GHA,Ghana,04/23/20,112,0
GHA,Ghana,04/24/20,0,0
GHA,Ghana,04/25/20,125,1
GHA,Ghana,04/26/20,0,0
GIB,Gibraltar,04/01/20,0,0
GIB,Gibraltar,04/02/20,0,0
GIB,Gibraltar,04/03/20,19,0
GIB,Gibraltar,04/04/20,7,0
GIB,Gibraltar,04/05/20,3,0
GIB,Gibraltar,04/06/20,5,0
GIB,Gibraltar,04/07/20,6,0
GIB,Gibraltar,04/08/20,4,0
GIB,Gibraltar,04/09/20,7,0
GIB,Gibraltar,04/10/20,3,0
GIB,Gibraltar,04/11/20,4,0
GIB,Gibraltar,04/12/20,2,0
GIB,Gibraltar,04/13/20,0,4
GIB,Gibraltar,04/14/20,0,0
GIB,Gibraltar,04/15/20,0,0
GIB,Gibraltar,04/16/20,2,0
GIB,Gibraltar,04/17/20,2,0
GIB,Gibraltar,04/18/20,0,0
GIB,Gibraltar,04/19/20,0,0
GIB,Gibraltar,04/20/20,0,0
GIB,Gibraltar,04/21/20,0,0
GIB,Gibraltar,04/22/20,0,0
GIB,Gibraltar,04/23/20,0,0
GIB,Gibraltar,04/24/20,0,0
GIB,Gibraltar,04/25/20,0,0
GIB,Gibraltar,04/26/20,3,0
GIN,Guinea,04/01/20,0,0
GIN,Guinea,04/02/20,14,0
GIN,Guinea,04/03/20,22,0
GIN,Guinea,04/04/20,0,0
GIN,Guinea,04/05/20,59,0
GIN,Guinea,04/06/20,10,0
GIN,Guinea,04/07/20,7,0
GIN,Guinea,04/08/20,16,0
GIN,Guinea,04/09/20,20,0
GIN,Guinea,04/10/20,30,0
GIN,Guinea,04/11/20,18,0
GIN,Guinea,04/12/20,38,0
GIN,Guinea,04/13/20,0,0
GIN,Guinea,04/14/20,69,0
GIN,Guinea,04/15/20,44,0
GIN,Guinea,04/16/20,41,1
GIN,Guinea,04/17/20,34,0
GIN,Guinea,04/18/20,39,2
GIN,Guinea,04/19/20,0,0
GIN,Guinea,04/20/20,102,2
GIN,Guinea,04/21/20,43,0
GIN,Guinea,04/22/20,66,1
GIN,Guinea,04/23/20,73,0
GIN,Guinea,04/24/20,101,0
GIN,Guinea,04/25/20,92,0
GIN,Guinea,04/26/20,42,1
GMB,Gambia,04/01/20,0,0
GMB,Gambia,04/02/20,0,0
GMB,Gambia,04/03/20,0,0
GMB,Gambia,04/04/20,0,0
GMB,Gambia,04/05/20,0,0
GMB,Gambia,04/06/20,0,0
GMB,Gambia,04/07/20,0,0
GMB,Gambia,04/08/20,0,0
GMB,Gambia,04/09/20,0,0
GMB,Gambia,04/10/20,0,0
GMB,Gambia,04/11/20,0,0
GMB,Gambia,04/12/20,5,0
GMB,Gambia,04/13/20,0,0
GMB,Gambia,04/14/20,0,0
GMB,Gambia,04/15/20,0,0
GMB,Gambia,04/16/20,0,0
GMB,Gambia,04/17/20,0,0
GMB,Gambia,04/18/20,0,0
GMB,Gambia,04/19/20,0,0
GMB,Gambia,04/20/20,1,0
GMB,Gambia,04/21/20,0,0
GMB,Gambia,04/22/20,0,0
GMB,Gambia,04/23/20,0,0
GMB,Gambia,04/24/20,0,0
GMB,Gambia,04/25/20,0,0
GMB,Gambia,04/26/20,0,0
GNB,Guinea-Bissau,04/01/20,6,0
GNB,Guinea-Bissau,04/02/20,1,0
GNB,Guinea-Bissau,04/03/20,0,0
GNB,Guinea-Bissau,04/04/20,6,0
GNB,Guinea-Bissau,04/05/20,3,0
GNB,Guinea-Bissau,04/06/20,0,0
GNB,Guinea-Bissau,04/07/20,15,0
GNB,Guinea-Bissau,04/08/20,0,0
GNB,Guinea-Bissau,04/09/20,0,0
GNB,Guinea-Bissau,04/10/20,2,0
GNB,Guinea-Bissau,04/11/20,0,0
GNB,Guinea-Bissau,04/12/20,3,0
GNB,Guinea-Bissau,04/13/20,1,0
GNB,Guinea-Bissau,04/14/20,0,0
GNB,Guinea-Bissau,04/15/20,1,0
GNB,Guinea-Bissau,04/16/20,3,0
GNB,Guinea-Bissau,04/17/20,3,0
GNB,Guinea-Bissau,04/18/20,4,0
GNB,Guinea-Bissau,04/19/20,0,0
GNB,Guinea-Bissau,04/20/20,0,0
GNB,Guinea-Bissau,04/21/20,0,0
GNB,Guinea-Bissau,04/22/20,0,0
GNB,Guinea-Bissau,04/23/20,0,0
GNB,Guinea-Bissau,04/24/20,2,0
GNB,Guinea-Bissau,04/25/20,0,0
GNB,Guinea-Bissau,04/26/20,0,0
GNQ,Equatorial Guinea,04/01/20,1,0
GNQ,Equatorial Guinea,04/02/20,0,0
GNQ,Equatorial Guinea,04/03/20,0,0
GNQ,Equatorial Guinea,04/04/20,1,0
GNQ,Equatorial Guinea,04/05/20,0,0
GNQ,Equatorial Guinea,04/06/20,0,0
GNQ,Equatorial Guinea,04/07/20,0,0
GNQ,Equatorial Guinea,04/08/20,0,0
GNQ,Equatorial Guinea,04/09/20,2,0
GNQ,Equatorial Guinea,04/10/20,0,0
GNQ,Equatorial Guinea,04/11/20,0,0
GNQ,Equatorial Guinea,04/12/20,0,0
GNQ,Equatorial Guinea,04/13/20,3,0
GNQ,Equatorial Guinea,04/14/20,0,0
GNQ,Equatorial Guinea,04/15/20,20,0
GNQ,Equatorial Guinea,04/16/20,10,0
GNQ,Equatorial Guinea,04/17/20,0,0
GNQ,Equatorial Guinea,04/18/20,28,0
GNQ,Equatorial Guinea,04/19/20,0,0
GNQ,Equatorial Guinea,04/20/20,0,0
GNQ,Equatorial Guinea,04/21/20,0,0
GNQ,Equatorial Guinea,04/22/20,0,0
GNQ,Equatorial Guinea,04/23/20,4,0
GNQ,Equatorial Guinea,04/24/20,1,1
GNQ,Equatorial Guinea,04/25/20,128,0
GNQ,Equatorial Guinea,04/26/20,2,0
GRC,Greece,04/01/20,102,6
GRC,Greece,04/02/20,61,1
GRC,Greece,04/03/20,139,3
GRC,Greece,04/04/20,99,6
GRC,Greece,04/05/20,60,9
GRC,Greece,04/06/20,62,5
GRC,Greece,04/07/20,20,6
GRC,Greece,04/08/20,77,2
GRC,Greece,04/09/20,52,2
GRC,Greece,04/10/20,71,3
GRC,Greece,04/11/20,56,4
GRC,Greece,04/12/20,70,3
GRC,Greece,04/13/20,33,5
GRC,Greece,04/14/20,31,1
GRC,Greece,04/15/20,25,2
GRC,Greece,04/16/20,22,1
GRC,Greece,04/17/20,15,3
GRC,Greece,04/18/20,0,0
GRC,Greece,04/19/20,0,0
GRC,Greece,04/20/20,28,5
GRC,Greece,04/21/20,10,6
GRC,Greece,04/22/20,156,5
GRC,Greece,04/23/20,7,0
GRC,Greece,04/24/20,55,4
GRC,Greece,04/25/20,27,5
GRC,Greece,04/26/20,16,0
GRD,Grenada,04/01/20,0,0
GRD,Grenada,04/02/20,1,0
GRD,Grenada,04/03/20,0,0
GRD,Grenada,04/04/20,2,0
GRD,Grenada,04/05/20,0,0
GRD,Grenada,04/06/20,0,0
GRD,Grenada,04/07/20,0,0
GRD,Grenada,04/08/20,0,0
GRD,Grenada,04/09/20,0,0
GRD,Grenada,04/10/20,0,0
GRD,Grenada,04/11/20,2,0
GRD,Grenada,04/12/20,0,0
GRD,Grenada,04/13/20,0,0
GRD,Grenada,04/14/20,0,0
GRD,Grenada,04/15/20,0,0
GRD,Grenada,04/16/20,0,0
GRD,Grenada,04/17/20,0,0
GRD,Grenada,04/18/20,0,0
GRD,Grenada,04/19/20,0,0
GRD,Grenada,04/20/20,0,0
GRD,Grenada,04/21/20,0,0
GRD,Grenada,04/22/20,0,0
GRD,Grenada,04/23/20,1,0
GRD,Grenada,04/24/20,0,0
GRD,Grenada,04/25/20,0,0
GRD,Grenada,04/26/20,3,0
GRL,Greenland,04/01/20,0,0
GRL,Greenland,04/02/20,0,0
GRL,Greenland,04/03/20,0,0
GRL,Greenland,04/04/20,0,0
GRL,Greenland,04/05/20,0,0
GRL,Greenland,04/06/20,1,0
GRL,Greenland,04/07/20,0,0
GRL,Greenland,04/08/20,0,0
GRL,Greenland,04/09/20,0,0
GRL,Greenland,04/10/20,0,0
GRL,Greenland,04/11/20,0,0
GRL,Greenland,04/12/20,0,0
GRL,Greenland,04/13/20,0,0
GRL,Greenland,04/14/20,0,0
GRL,Greenland,04/15/20,0,0
GRL,Greenland,04/16/20,0,0
GRL,Greenland,04/17/20,0,0
GRL,Greenland,04/18/20,0,0
GRL,Greenland,04/19/20,0,0
GRL,Greenland,04/20/20,0,0
GRL,Greenland,04/21/20,0,0
GRL,Greenland,04/22/20,0,0
GRL,Greenland,04/23/20,0,0
GRL,Greenland,04/24/20,0,0
GRL,Greenland,04/25/20,0,0
GRL,Greenland,04/26/20,0,0
GTM,Guatemala,04/01/20,2,0
GTM,Guatemala,04/02/20,8,0
GTM,Guatemala,04/03/20,1,0
GTM,Guatemala,04/04/20,3,0
GTM,Guatemala,04/05/20,11,1
GTM,Guatemala,04/06/20,9,1
GTM,Guatemala,04/07/20,4,0
GTM,Guatemala,04/08/20,6,0
GTM,Guatemala,04/09/20,7,0
GTM,Guatemala,04/10/20,39,0
GTM,Guatemala,04/11/20,11,0
GTM,Guatemala,04/12/20,16,0
GTM,Guatemala,04/13/20,3,2
GTM,Guatemala,04/14/20,11,0
GTM,Guatemala,04/15/20,13,0
GTM,Guatemala,04/16/20,16,0
GTM,Guatemala,04/17/20,18,2
GTM,Guatemala,04/18/20,21,0
GTM,Guatemala,04/19/20,22,0
GTM,Guatemala,04/20/20,32,0
GTM,Guatemala,04/21/20,5,0
GTM,Guatemala,04/22/20,22,1
GTM,Guatemala,04/23/20,26,2
GTM,Guatemala,04/24/20,42,1
GTM,Guatemala,04/25/20,46,0
GTM,Guatemala,04/26/20,43,2
GUM,Guam,04/01/20,9,2
GUM,Guam,04/02/20,8,0
